State,Year,Maternal_Mortality_Rate,"$10,000 to $14,999","$100,000 to $149,999","$15,000 to $24,999","$150,000 to $199,999","$200,000 or more","$25,000 to $34,999","$35,000 to $49,999","$50,000 to $74,999","$75,000 to $99,999","Less than $10,000",Percent_Overweight,Percent_Obese,Percent_Overweight_or_Obese,Percent_No_Activity,Births,ChronicHypertensionBirths,DiabetesBirths,EnclampsiaBirths,Pregnancy-AssociatedHypertensionBirths,TobaccoUseBirths,HospitalBirths,ResidenceBirths,MD_Delivery,DO_Delivery,CNM_Delivery,Other_Delivery_Attendant,Vaginal_Delivery,Cesarean_Delivery,Married,Unmarried,NoPrenatalCare,1stMonthInitialCare,2ndMonthInitialCare,3rdMonthInitialCare,4thMonthInitialCare,5thMonthInitialCare,6thMonthInitialCare,7thMonthInitialCare,8thMonthInitialCare,9thMonthInitialCare,UnknownInitialCare,NotReportedInitialCare,20-27Weeks,28-31Weeks,32-35Weeks,36Weeks,37-39Weeks,40Weeks,41Weeks,42PlusWeeks
Texas,2011,34.44210414762416,0.05138531346361103,0.1309503126052981,0.10874113214074452,0.04808233369661577,0.04788261044436029,0.10445959881020972,0.13789797060841893,0.18048660446658008,0.11982071178023321,0.07057135264560785,28.9,29.9,58.8,28.4,377445,0.011318205301434646,0.04911973929976553,0.0009670283087602167,0.050661685808528395,0.04640676124998344,0.9895772894064035,0.004999403886658984,0.9125250036429149,0.042233967862867434,0.02993018850428539,0.007465988422154221,0.6468015207513678,0.35314019261084395,0.5795201949952973,0.42047980500470267,0.038816251374372425,0.05980738915603598,0.2734226178648545,0.2966312972750997,0.13923882949833752,0.07324245916623615,0.04522513213845726,0.03025076501212097,0.02129316854111195,0.010865159162262052,0.009763011829538079,0.0,0.00662878035210428,0.009482176211103605,0.04800169561128111,0.04249625773291473,0.6720687782325901,0.17554610605518683,0.04002967319741949,0.004991455708778763
Texas,2012,41.54397259665506,0.04917773818304389,0.1346104514555938,0.10374012442699355,0.051256766302253565,0.050813654546045355,0.10200378247433943,0.13657973798504547,0.18007195250569424,0.12262374578891165,0.06832144978713832,29.2,30.0,59.2,29.0,382727,0.010558439827866861,0.05037533280902576,0.0010346800722185788,0.05186464503418886,0.044326634912091385,0.9884434596984273,0.005374588152913173,0.9122533816532411,0.04241927013249653,0.031155366619026095,0.007148698680782908,0.646520888257165,0.3534085653742746,0.5790524316288111,0.42094756837118885,0.03769005061048737,0.061701944205660955,0.26691610469081095,0.29904344349889084,0.13828655934909218,0.07265753396023798,0.04491452131676103,0.030452515761887716,0.0221515597279523,0.011587894243155043,0.013111173238365728,0.0,0.006863900378076279,0.009926135339288841,0.04678791932630831,0.04101095558975458,0.6791629542728891,0.1728830210567846,0.03807674922333674,0.004522806073258484
Texas,2013,43.11457634119895,0.04618076767487649,0.1391191334116872,0.10201862533814744,0.0547330235155092,0.05701039923714544,0.0999076201985742,0.13643775248404363,0.1793054667072443,0.11989632772396482,0.06539004944091098,29.1,32.2,61.300000000000004,33.5,387340,0.012136624154489595,0.04925130376413487,0.0008700366602984458,0.0513089275571849,0.043390819435121596,0.9880854030051118,0.005191821139050963,0.9099060257138432,0.0446532761914597,0.03158981773119223,0.006361336293695462,0.647792636959777,0.3521221665720039,0.5775416946352042,0.4224583053647958,0.036518304332111326,0.05671503072236278,0.2652166055661693,0.3004104920741467,0.13582382403056745,0.0717018639954562,0.044082718025507305,0.02975680280890174,0.022416997986265296,0.011700314968761295,0.02402024061547994,0.0,0.006570454897506067,0.009314813858625497,0.04598802086022616,0.0418779366964424,0.6748024990964011,0.177903134197346,0.038870243197191096,0.003895802137656839
Texas,2014,36.771511334130466,0.04706591711379075,0.1420379928376084,0.098646329408176,0.0567641470015841,0.06181561427621171,0.09657236915628838,0.13172450131766517,0.17798748645586673,0.12297688692468849,0.06408203810856622,30.4,30.7,61.099999999999994,30.0,399766,0.012367234832376941,0.055314859192627686,0.0011756877773497496,0.05576262113336302,0.03924045566656494,0.986286977882061,0.006063547175097432,0.9027631164231075,0.04877603397987823,0.031681033404541654,0.008287348098637704,0.6511309115832762,0.34879904744275403,0.5828709795230209,0.41712902047697903,0.0351880850297424,0.07167192807792559,0.30908081227518097,0.27175647753936055,0.11928978452394651,0.06499552238059264,0.04029857466617971,0.030095105636797525,0.0219253263158948,0.009090317835934022,0.02647798962393,0.0,0.006801478865136105,0.00943802124242682,0.045729251612193135,0.041139066353816985,0.6712201637958205,0.1804255489461335,0.04048118149117234,0.004052370636822541
Texas,2015,38.89816608773642,0.041574152709149194,0.1466215489254511,0.0952062775010273,0.06013382471063763,0.06727159833463413,0.09578808899444309,0.13094049150694484,0.17939885451536755,0.12524121845924022,0.05826942096785274,29.4,33.1,62.5,31.2,403618,0.012960274318786576,0.05498268164452527,0.001127303539485355,0.05927386786515963,0.03597708724586118,0.9864748351163725,0.005686069501360197,0.9017437279804171,0.05154874163193911,0.0307791030132452,0.007063609650709334,0.6558206026490394,0.3439167727901134,0.5849640006144423,0.41503599938555763,0.03187172028997716,0.07066334999925672,0.3103677239369899,0.2791451322785406,0.11942480265994083,0.06390448394273794,0.03855625864059581,0.029339623108979283,0.02352719650758886,0.00944457382971027,0.023631255295849047,0.0,0.0065334053486217165,0.009226545892403213,0.04540679553439143,0.040191468170398745,0.6726979470687631,0.18109450024528143,0.040300482139052275,0.0038452199852335622
Texas,2016,38.43767193321392,0.0408551584045019,0.15076407805587264,0.08993747450796463,0.0625888195075137,0.07189409699410215,0.09464020028771404,0.1289914720263167,0.17901509707631455,0.12411294851241501,0.05767668081455832,27.8,34.6,62.400000000000006,28.4,398047,0.012440741922436296,0.05709878481686836,0.0008591950196836052,0.06098023600228114,0.03260418995746733,0.985991604006562,0.005818408378910028,0.9005871165967838,0.051217569784472686,0.03291068642647728,0.005471715651669275,0.6548950249593641,0.34405484779435597,0.5866040944913541,0.41339590550864597,0.033975887269593795,0.06738902692395622,0.3080791966777793,0.28362731034274846,0.11811670481124088,0.06365831170690898,0.040434923514057385,0.03376988144616088,0.024529766585352986,0.00996867204124136,0.01632972990626735,0.0,0.006654993003338802,0.009614442515582331,0.046296040417337654,0.041118259903981186,0.6792011998583082,0.17391916030016555,0.038673824950319936,0.003286044110368876
Texas,2017,38.476639183352965,0.03710950460519829,0.15677929694405263,0.08578073712932077,0.06747326215454486,0.0741955497790275,0.08899496936119512,0.12515092683198162,0.1783819930710124,0.12773971238654247,0.05839321878195233,31.4,32.1,63.5,33.9,382050,0.01383065043842429,0.06078523753435414,0.0007773851590106007,0.06606726868210967,0.029823321554770316,0.9854416961130742,0.0062243161889805,0.8990158356236094,0.05076822405444314,0.033652663263970685,0.005397199319460803,0.6496741264232431,0.34960345504515117,0.5900981546917943,0.4096715089647952,0.03528857479387515,0.06946996466431095,0.31508441303494306,0.2871508964795184,0.114503337259521,0.061065305588273784,0.036955895825153774,0.03190158356236095,0.023245648475330453,0.010205470488156001,0.015000654364611963,0.0,0.006781834838371941,0.00954587095929852,0.04652794136893077,0.042486585525454784,0.6831932993063735,0.17004842298128517,0.03723596387907342,0.0031226279282816384
Texas,2018,24.826741041244084,0.037744542898951614,0.15860296411664854,0.0824222265348954,0.07195070123246919,0.08134935354939826,0.08632782976186675,0.12215185468147496,0.17570317726642576,0.12672798305283214,0.05694378594292368,27.2,36.2,63.400000000000006,28.8,378624,0.01516808231913455,0.06165219320486815,0.001006275354969574,0.07129764621365788,0.027042659736308317,0.9855899256254226,0.006412694388100068,0.8934140466531441,0.05402193204868154,0.036067444219066935,0.006227814401622718,0.6495890382014875,0.35028418695064234,0.591306943035835,0.4084395072684246,0.031886515382014875,0.07234089756592292,0.3209278862407032,0.28746989097363085,0.11408679851250846,0.0581685260311021,0.035879923089925624,0.028434541920216362,0.023046610885733603,0.010400819810682894,0.01717270960108181,0.0,0.006602856659905341,0.009344362745098039,0.04790240449628127,0.04352603110209601,0.6935587812711291,0.16026717799188642,0.03532792427315754,0.0028392283637592966
Texas,2019,23.569977674729014,0.032719877834213276,0.16688627375333293,0.07702475500523213,0.07830620869528515,0.08913669901220543,0.07977739295829563,0.11794513404270394,0.17546872358305685,0.13095269140982294,0.05227949909202948,30.9,34.9,65.8,29.4,377599,0.014390927942076118,0.06357008360721295,0.0008448115593526466,0.07371311894364127,0.024380361176803964,0.9855852372490393,0.006933281073307927,0.8863476863021353,0.053432344894981186,0.03075749670947222,0.013143572943784279,0.6517204759546503,0.34743206417389877,0.5857828013315713,0.41394971914650197,0.034647867181851644,0.07525443658484265,0.3190580483528823,0.28394142992963434,0.11192561420978339,0.05911827096999727,0.03626598587390327,0.02808270149020522,0.021387768505742866,0.011509564379142953,0.018607040802544498,0.0,0.006665801551381227,0.009401507948908762,0.04868656961485597,0.045135183091056914,0.7076607724067066,0.14863121989200184,0.03134277368319302,0.001986234073713119
Washington,2011,16.096394407652685,0.04184521652818079,0.15141368254712528,0.08547314064055683,0.05580407571711734,0.04954313360715884,0.09151074952882322,0.13417241872771615,0.1935507394202166,0.14011929373723103,0.0561035279646077,29.3,24.9,54.2,22.1,86976,0.012394223693892568,0.07005380794701986,0.0,0.05453228476821192,0.08909354304635761,0.9680946467991169,0.018798289183222957,0.8436235283296541,0.028720566593083148,0.08704700147167034,0.010819076526857983,0.7124034216335541,0.2875965783664459,0.6716910412067697,0.3283089587932303,0.012681659308314937,0.03523960632818249,0.2895741353936718,0.3591105592347314,0.11484777409860192,0.052301784400294336,0.03174438925680648,0.022477465047829288,0.01615388153053716,0.00816317144959529,0.05686626195732156,0.0,0.00385163723325975,0.007622792494481236,0.03794150110375276,0.032123804267844,0.5581194812362031,0.25123022442972776,0.09777409860191318,0.006863962472406181
Washington,2012,19.436790414232302,0.038780118248815255,0.15857954815916217,0.08407628549620201,0.05867911538315892,0.05291419288423603,0.08806353687660036,0.13253071231398822,0.19314140446816092,0.13597412316740876,0.05765865399165412,27.3,26.3,53.6,20.0,87463,0.012553879926368864,0.07608931776865646,0.0,0.05630952517064359,0.08731692258440713,0.9655854475606828,0.01992842687765112,0.8371539965471113,0.031121731475023725,0.09258772280850187,0.0075003144186684655,0.7103918228279387,0.28960817717206133,0.675154065147548,0.3248459348524519,0.008620788219018329,0.03433451859643506,0.3018190549146496,0.3584830156751998,0.11248184946777494,0.052673702022569546,0.029955524050169786,0.02122040176989127,0.01660130569497959,0.0075003144186684655,0.055314818837679934,0.0,0.005007831883196323,0.007042978173627705,0.03696420200541944,0.033694247853378,0.5693836250757464,0.24643563564021356,0.09100991276311125,0.006722842802099173
Washington,2013,23.100823544359358,0.03803846782806616,0.1590859249409194,0.08356277760458211,0.0636983875423999,0.05861184030951523,0.08824027320223776,0.12601442607964095,0.18788109888940738,0.13652897787559587,0.05859319883077008,27.6,27.7,55.3,20.3,86577,0.014310960185730621,0.07810388440347898,0.002621943472284787,0.05515321621215796,0.08426025387805075,0.9629000773877588,0.021437564249165483,0.8284186331242709,0.03669565820021484,0.09313097011908475,0.007022650357485245,0.7168647562285595,0.28312369335966825,0.6724880741998452,0.32751192580015476,0.00860505677027386,0.030331381313743834,0.30621296649225543,0.36043059935086685,0.10903588712937616,0.0500710350323989,0.029107037665892788,0.021333610543215864,0.016274530187001167,0.00786583041685436,0.05972717927394112,0.0,0.004620164708871871,0.007565519710777689,0.03792000184806588,0.030724095313997946,0.5642260646592051,0.24506508657033624,0.0990101297111242,0.007623271769638587
Washington,2014,22.57718575379579,0.03604512117704506,0.16452427592645144,0.07869294030719694,0.06837415029248807,0.06511615946109114,0.08307988753196167,0.12527453928980553,0.18779788167053849,0.13725977718697738,0.054031275874720675,31.1,26.0,57.1,18.4,88585,0.014336512953660327,0.08289213749506125,0.0018626178246881526,0.0595134616470057,0.07920076762431563,0.9613252808037478,0.023130326804763787,0.8138285262741999,0.044510921713608396,0.1002201275610995,0.007484337077383304,0.7237004007450472,0.27629959925495284,0.6788395326522549,0.3211604673477451,0.008985719930010724,0.038460235931591126,0.38259298978382345,0.30325675904498506,0.0900491053790145,0.04646384828131173,0.029226166958288648,0.02256589716091889,0.01698933227973133,0.00622001467517074,0.055088333239261725,0.0,0.004786363379804708,0.00707794773381498,0.037331376643901334,0.031032341818592313,0.560749562567026,0.24239995484562848,0.10669977987243891,0.008647062143703787
Washington,2015,12.360939431396787,0.03303815018495189,0.16934778857472177,0.07108996193059543,0.07130928580026016,0.07571540851343131,0.08115481640935451,0.12334196798897751,0.18230343721260472,0.14316746770214117,0.049870670754261534,29.9,25.9,55.8,19.6,88990,0.015428699853916171,0.09036970446117541,0.001325991684458928,0.06259130239352736,0.07181705809641532,0.9603438588605461,0.022800314642094616,0.7994156646814249,0.05205079222384538,0.0861669850545005,0.026924373525115182,0.7250252837397461,0.2747162602539611,0.6788852680076413,0.3211147319923587,0.009338127879537026,0.03201483312731768,0.3923699292055287,0.31336105180357343,0.08389706708618946,0.043836386110798965,0.028351500168558266,0.02293516125407349,0.018530171929430274,0.006865939993257669,0.048308798741431624,0.0,0.0049893246432183395,0.007675019665130914,0.03690302281155186,0.03120575345544443,0.5608495336554669,0.24198224519608943,0.10752893583548713,0.007798629059444882
Washington,2016,13.258935970388377,0.033062845702773014,0.17725324850859722,0.06812236318603372,0.0778319324236277,0.08472967025096231,0.07380118827025003,0.11804406742850278,0.17908862120911062,0.14107994427167328,0.04638279953975611,28.9,27.7,56.599999999999994,19.3,90505,0.0156676426716756,0.09401690514336225,0.0008728799513839015,0.0630020440859621,0.0685486989669079,0.9613722998729352,0.021280592232473344,0.7727307883542346,0.061631954035688635,0.06879177945969836,0.06390807137727197,0.7245677034417988,0.2740511573946191,0.6825037290757416,0.3174962709242583,0.010176233357273079,0.028263631843544555,0.38810010496657643,0.32130821501574497,0.08495663223026352,0.042539086238329374,0.026407380807690183,0.02363405336721728,0.018971327550964034,0.007093530744157781,0.04841721451853489,0.0,0.004043975470968455,0.00728136567040495,0.037125020717087454,0.03281586652671123,0.5669962985470416,0.23715816805701342,0.10615988066957627,0.007491298823269432
Washington,2017,27.40915008793769,0.030408815529440268,0.18412897627790947,0.06378158942654828,0.08455253976101836,0.09439155183123946,0.0691183202827325,0.11021721890498909,0.17591731004086325,0.1402996637691938,0.04603925181250519,27.9,27.1,55.0,20.2,87562,0.01927776889518284,0.10030606884264864,0.0010506840867042782,0.07093259633174208,0.06723236106987049,0.9623466800666955,0.021436239464607935,0.7669765423357164,0.06454854845709326,0.07811607775062242,0.06157922386423334,0.7219570133162787,0.2762613919280053,0.6834471574427263,0.3159475571594984,0.010483999908636167,0.026655398460519404,0.39811790502729494,0.31410886000776594,0.07956647860944245,0.03992599529476257,0.025878805874694502,0.02266965121856513,0.017701742765126424,0.006372627395445513,0.05835864872890067,0.0,0.0041227929923939605,0.006920810397204266,0.03812155958064,0.03442132431876842,0.5810968228226856,0.2260341243918595,0.1014823782005893,0.006395468353852128
Washington,2018,24.394493814253355,0.02617815714815856,0.18667338481799925,0.06155030036401947,0.09244965630197234,0.10691465863911065,0.06551108391465077,0.10974944800891963,0.17301295976658151,0.137742389257803,0.04033430117218492,29.3,28.0,57.3,18.0,86085,0.02025904629145612,0.10486147412441192,0.000999012603821804,0.077551257478074,0.059139222861125634,0.9623976302491724,0.021165127490271243,0.7494220828251147,0.07090666202009642,0.0923505837253877,0.05637451356217692,0.720195155950514,0.2785618865075216,0.6886449439507464,0.31085554974734275,0.008270895045594471,0.024673288029273394,0.3771737236452344,0.322169948306906,0.08017656966951268,0.03913573793343788,0.025196027182435965,0.02243131788348725,0.016576639368066446,0.006272869837950863,0.07772550386246152,0.0,0.004727885229714817,0.006818841842365104,0.03697508276703258,0.03419875704245803,0.5889760120810826,0.22498693152117094,0.09606783992565487,0.005482952895394087
Washington,2019,36.51569585959126,0.025942778976350844,0.19217357464989254,0.057619064157676,0.09894458417415004,0.12523836623719495,0.06062535705368528,0.09874426492132307,0.1651615147471889,0.13694275354332625,0.03880300153445915,29.5,28.0,57.5,19.7,84895,0.02149714353024324,0.10876965663466635,0.00087166499793863,0.08657753695741799,0.05282996642911832,0.9639083573826491,0.020554802991931208,0.7323870663761116,0.08865068614170446,0.10319806820189646,0.04293539077684198,0.7202662112020731,0.2777430944107427,0.6863301725661111,0.313186877908004,0.008210141940043584,0.02810530655515637,0.3777725425525649,0.3129984098003416,0.0782378231933565,0.03850639024677543,0.025431415277695976,0.022074327109959362,0.0174215207020437,0.006737734848931033,0.08430414040874021,0.0,0.004099181341657342,0.006737734848931033,0.03746981565463219,0.03595029153660404,0.6042876494493198,0.21682077860886978,0.08781435891395253,0.004523234583897756
